,id,Date,SAR_mean,SAR_std,SAR_med,modis_mean,modis_std,modis_med,NDVI_mean
187,104856307,290819,0.41362348839371327,0.3709227630535735,0.4071952524419933,0.5074499885110941,0.09419257736866456,0.5020123983669611,0.2577246550087617
188,104856307,220919,0.38443969333742506,0.32115255192475256,0.3837694067681352,0.5110383063900596,0.07278834746189948,0.5101145681801618,0.304508273400993
189,104856307,281019,0.41065327366146465,0.30445200179241116,0.40889143236006253,0.46859827187336245,0.21901401820875388,0.43338756336842543,0.34378998658367405
190,104856307,271219,0.41545452980547626,0.3242247012006638,0.41271569740577696,0.5313181060276593,0.2089999835454853,0.48937737724561226,0.33541368145809
191,104856307,080120,0.43241474665156315,0.2806686849068869,0.43921743604462804,0.3677267718961922,0.1513910341774316,0.34874566516496497,0.5058091778621495
192,104856307,200120,0.446097692016295,0.2726374306013315,0.4572730507686855,0.43530002878823554,0.17677224766441174,0.43724102947342597,0.7218443112952687
193,104856307,080320,0.46897302020106524,0.27770496873549966,0.4838262349706275,0.5544215480353822,0.13273888974212325,0.5441858900666379,0.4963810145297897
194,104856307,010420,0.46529333601681355,0.3100364351128937,0.47951078265332336,0.585405866656514,0.15991169957742743,0.5584848285551954,0.39693169994889016
195,104856307,130420,0.35610601316812496,0.27682740438762554,0.36154246451816463,0.607113221719533,0.11106456644439824,0.5818600947540375,0.1821564291125146
196,104856307,190520,0.36560544656522964,0.32606299780103887,0.361603878992816,0.5755602391633021,0.10213228689513086,0.5483893720779285,0.3191578802661361
197,104856307,120620,0.43137791273830567,0.32084692607411114,0.4278313676868789,0.5566158887460808,0.13934152890374413,0.5525087980897939,0.5633760541398949
198,104856307,180720,0.4629712121384839,0.337057473308087,0.4556069809712331,0.5439174466999561,0.10139963090448767,0.5437282738836346,0.5771082227475175
199,104856307,230820,0.510146904467499,0.3635132283229666,0.5020866416287904,0.5229508010444595,0.15717893570458735,0.5404882689080476,0.49064621969918226
200,104856307,040920,0.5588534257738331,0.39768548795207886,0.5545701961738566,0.49287934602419514,0.12756997969525544,0.5104772825896984,0.49407285886390184
201,104856307,280920,0.5559218776721057,0.40990304645236897,0.5480620886913432,0.5017513943730688,0.13135826358549618,0.4991484284518244,0.4154149706118575
202,104856307,221020,0.5665381489615221,0.4430681350984053,0.5629715191914022,0.5010721643434441,0.09417306702318404,0.4935788744360595,0.3755530526704877
203,104856307,031120,0.5617647638177083,0.4514145469822606,0.5619409484773705,0.5509471142611916,0.06459635073234629,0.5387877505884957,0.26332716897269276
204,104856307,091220,0.5258186062928719,0.3952791464412855,0.5328450869807687,0.5985607917935043,0.04731329886021381,0.5868348562162935,0.27459442994304906
205,104856307,190221,0.5134450730705992,0.386157914940063,0.520253638243129,0.6364330939048429,0.05608383506502522,0.6166915403150983,0.5345552533586448
206,104856307,080421,0.5669560845214021,0.4581103482350528,0.5642549535073609,0.6242080539663015,0.03848020009246856,0.6068618140526452,0.3384075984776577
207,104856307,250721,0.5543963686169501,0.4392837600280405,0.5568229254796372,0.5809539179449962,0.06149931770305771,0.55801019155325,0.4791449716158002
208,104856307,060821,0.5393710102908916,0.42656664008413975,0.5442857421278433,0.5474230639552604,0.0628414597968518,0.5234846303027701,0.39020014967873834
